name,address,website,has_website,phone_number,business_type,reviews_count,reviews_average,latitude,longitude,keyword,category,searched_zipcode,email_1,email_2,email_3,all_emails,facebook,instagram,email_found,scrape_status
Sams Burger House Catering,"3883 Turtle Creek Blvd, Dallas, TX 75219",https://samsburgerhousecatering.com,Yes,(214) 315-5518,,,,32.7896889,-96.8376006,burger restaurant,Food & Restaurant,75201,sambakri@msn.com,,,sambakri@msn.com,,,Yes,found_homepage
Good Luck Chicken Hamburger And Sea Food,"2642 S Malcolm X Blvd, Dallas, TX 75215",https://goodluckchicken.com,Yes,(214) 421-5024,,5.0,52.0,32.7896889,-96.8376006,burger restaurant,Food & Restaurant,75201,,,,,,,No,no_contact_found
Hopdoddy Burger Bar,"2642 S Malcolm X Blvd, Dallas, TX 75215",https://goodluckchicken.com,Yes,(214) 421-5024,,5.0,52.0,32.7896889,-96.8376006,burger restaurant,Food & Restaurant,75201,,,,,,,No,no_contact_found
Brass Ram,"2130 Commerce St 2nd Floor, Dallas, TX 75201",https://brassram.com,Yes,(469) 677-6170,,8.0,29.0,32.7896889,-96.8376006,burger restaurant,Food & Restaurant,75201,,,,,,https://www.instagram.com/brassramdtx/,No,no_contact_found
Saint Ann Restaurant & Bar,"2130 Commerce St 2nd Floor, Dallas, TX 75201",https://brassram.com,Yes,(469) 677-6170,,8.0,29.0,32.7896889,-96.8376006,burger restaurant,Food & Restaurant,75201,,,,,,https://www.instagram.com/brassramdtx/,No,no_contact_found
Wulf Burger,"5331 E Mockingbird Ln #125, Dallas, TX 75206",https://wulfburgers.com,Yes,(469) 972-7989,,6.0,86.0,32.7896889,-96.8376006,burger restaurant,Food & Restaurant,75201,support@wulfburgers.com,,,support@wulfburgers.com,https://facebook.com/Wulfburger/,https://www.instagram.com/wulfburgers/,Yes,found_homepage
Country Burger,"5331 E Mockingbird Ln #125, Dallas, TX 75206",https://wulfburgers.com,Yes,(469) 972-7989,,6.0,86.0,32.7896889,-96.8376006,burger restaurant,Food & Restaurant,75201,support@wulfburgers.com,,,support@wulfburgers.com,https://facebook.com/Wulfburger/,https://www.instagram.com/wulfburgers/,Yes,found_homepage
Frankie's Downtown,"1303 Main St, Dallas, TX 75202",https://frankiesbar.com,Yes,(214) 741-1919,,138.0,3.0,32.7896889,-96.8376006,burger restaurant,Food & Restaurant,75201,,,,,,,No,no_contact_found
Hunky's Old Fashioned Hamburgers - Bishop Arts,"1520 Elm St #201, Dallas, TX 75201",https://thewoolworthdallas.com,Yes,(214) 814-0588,,392.0,8.0,32.7896889,-96.8376006,burger restaurant,Food & Restaurant,75201,info@thewoolworthdallas.com,,,info@thewoolworthdallas.com,https://www.facebook.com/TheWoolworth/,https://www.instagram.com/thewoolworth/,Yes,found_homepage
Sixty Vines,"2000 Ross Ave Unit 190, Dallas, TX 75201",https://freebirds.com,Yes,(214) 271-9387,,2.0,24.0,32.7896889,-96.8376006,burger restaurant,Food & Restaurant,75201,,,,,,,No,no_contact_found
Big Deal Burger,"Big Deal Burger, 4610 N Central Expy, Dallas, TX 75206",https://bigdealburgerco.com,Yes,(214) 370-4550,,3.0,2.0,32.7896889,-96.8376006,burger restaurant,Food & Restaurant,75201,,,,,https://www.facebook.com/BigDealBurgerCo,https://www.instagram.com/bigdealburgerco/,No,no_contact_found
High Fives,"1804 McMillan Ave, Dallas, TX 75206",https://burgerschmurger.com,Yes,,,8.0,19.0,32.7896889,-96.8376006,burger restaurant,Food & Restaurant,75201,info@burgerschmurger.com,,,info@burgerschmurger.com,https://www.facebook.com/burgerschmurger,https://www.instagram.com/burger_schmurger,Yes,found_homepage
Roy G's,"4001 Cedar Springs Rd, Dallas, TX 75219",https://roygs.com,Yes,(214) 272-7127,,4.0,49.0,32.7896889,-96.8376006,burger restaurant,Food & Restaurant,75201,,,,,,,No,no_contact_found
Keller's Hamburgers,"300 N Akard St #110, Dallas, TX 75201",https://primotacosandhotdogs.square.site,Yes,(469) 547-2047,,8.0,22.0,32.7896889,-96.8376006,burger restaurant,Food & Restaurant,75201,,,,,,,No,no_contact_found
Son of a Butcher,"2026 Greenville Ave, Dallas, TX 75206",https://sobsliders.com,Yes,(469) 862-8780,,9.0,89.0,32.7896889,-96.8376006,burger restaurant,Food & Restaurant,75201,,,,,https://www.facebook.com/SOBGreenville,https://www.instagram.com/sobsliders/,No,no_contact_found
Burger House,"2026 Greenville Ave, Dallas, TX 75206",https://sobsliders.com,Yes,(469) 862-8780,,9.0,89.0,32.7896889,-96.8376006,burger restaurant,Food & Restaurant,75201,,,,,https://www.facebook.com/SOBGreenville,https://www.instagram.com/sobsliders/,No,no_contact_found
The Owners Box,"555 S Lamar St, Dallas, TX 75202",https://omnihotels.com,Yes,(214) 652-4805,,0.0,61.0,32.7896889,-96.8376006,burger restaurant,Food & Restaurant,75201,,,,,,,No,no_contact_found
Social Chicken,"700 N Pearl St Ste FC2, Dallas, TX 75201",https://socialchicken.site,Yes,(214) 393-4464,,1.0,5.0,32.7863255,-96.8056697,chicken sandwich shop,Food & Restaurant,75201,socialchicken.central@gmail.com,,,socialchicken.central@gmail.com,,,Yes,found_subpage
Social Chicken,"1700 Pacific Ave, Dallas, TX 75201",https://socialchicken.site,Yes,(469) 202-9969,,,,32.7870464,-96.8167838,chicken sandwich shop,Food & Restaurant,75201,socialchicken.central@gmail.com,,,socialchicken.central@gmail.com,,,Yes,found_subpage
Juju's Chicken Tenders,"211 S Akard St, Dallas, TX 75202",https://jujuschicken.com,Yes,,,1.0,3.0,32.7870464,-96.8167838,chicken sandwich shop,Food & Restaurant,75201,,,,,,,No,no_contact_found
Wava Halal Grill,"211 S Akard St, Dallas, TX 75202",https://jujuschicken.com,Yes,,,1.0,3.0,32.7870464,-96.8167838,chicken sandwich shop,Food & Restaurant,75201,,,,,,,No,no_contact_found
The Artisan Craft Kitchen,"2330 Flora St #200, Dallas, TX 75201",https://theartisandallas.com,Yes,(214) 270-1490,,5.0,10.0,32.7870464,-96.8167838,chicken sandwich shop,Food & Restaurant,75201,info@theartisandallas.com,,,info@theartisandallas.com,https://www.facebook.com/TheArtisanDallas/?ref=br_rs,https://www.instagram.com/theartisandallas/,Yes,found_homepage
Rise Southern Biscuits & Righteous Chicken - Dallas Victory Park,"2414 Victory Park Ln, Dallas, TX 75219",https://risebiscuitschicken.com,Yes,(972) 431-0246,,1.0,45.0,32.7879484,-96.8272036,chicken sandwich shop,Food & Restaurant,75201,,,,,,,No,no_contact_found
Shawarma Press - Dallas Arts District,"2000 Ross Ave #180, Dallas, TX 75201",https://shawarmapress.com,Yes,(972) 863-8467,,7.0,13.0,32.782608,-96.8133854,chicken sandwich shop,Food & Restaurant,75201,,,,,,,No,no_contact_found
Gus's World Famous Fried Chicken,"2904 Commerce St, Dallas, TX 75226",https://gusfriedchicken.com,Yes,(469) 709-8294,,37.0,1.0,32.7832758,-96.7995852,chicken sandwich shop,Food & Restaurant,75201,communications@gusfriedchicken.com,,,communications@gusfriedchicken.com,,https://instagram.com,Yes,found_subpage
Lucky's Hot Chicken,"4505 Gaston Ave, Dallas, TX 75246",https://luckyshotchicken.com,Yes,(214) 443-7927,,135.0,2.0,32.7970935,-96.7916966,chicken sandwich shop,Food & Restaurant,75201,,,,,https://www.facebook.com/LuckysHotChicken/,https://www.instagram.com/luckyshotchicken/,No,no_contact_found
Bucket and Rope,"600 S Harwood St, Dallas, TX 75201",https://bucketandrope.com,Yes,(469) 866-3343,,2.0,24.0,32.7970935,-96.7916966,chicken sandwich shop,Food & Restaurant,75201,,,,,,https://www.instagram.com/wix,No,no_contact_found
Jason's Deli,"1409 Main St, Dallas, TX 75202",https://jasonsdeli.com,Yes,(214) 672-9340,,1.0,46.0,32.7754503,-96.8216108,chicken sandwich shop,Food & Restaurant,75201,,,,,,,No,no_contact_found
Brick & Bones,"2651 Commerce St, Dallas, TX 75226",https://bricknbones.com,Yes,(469) 914-6776,,4.0,85.0,32.7754503,-96.8216108,chicken sandwich shop,Food & Restaurant,75201,manager@bricknbones.com,,,manager@bricknbones.com,https://www.facebook.com/BrickandBonesDeepEllum,https://www.instagram.com/brickandbonesdallas/,Yes,found_homepage
Cindi's NY Deli & Restaurant,"306 S Houston St, Dallas, TX 75202",https://cindisnydeli.com,Yes,(214) 744-4745,,783.0,1.0,32.7770885,-96.8250566,chicken sandwich shop,Food & Restaurant,75201,,,,,https://www.facebook.com/CindisDeli,https://www.instagram.com/CindisDeli,No,no_contact_found
East Hampton Sandwich Co.,"200 Crescent Ct Suite 100, Dallas, TX 75201",https://ehsandwich.com,Yes,(214) 698-5108,,2.0,13.0,32.7934784,-96.8217777,chicken sandwich shop,Food & Restaurant,75201,,,,,,,No,no_contact_found
Hattie B's Hot Chicken,"3827 Lemmon Ave, Dallas, TX 75219",https://hattieb.com,Yes,(469) 425-8100,,591.0,1.0,32.7934784,-96.8217777,chicken sandwich shop,Food & Restaurant,75201,amy@hattieb.com,,,amy@hattieb.com,https://www.facebook.com/HattieBsHotChicken,https://www.instagram.com/hattiebs/,Yes,found_homepage
The Hampton Social - Dallas,"1520 Main St, Dallas, TX 75201",https://thehamptonsocial.com,Yes,(469) 498-9890,,528.0,3.0,32.7826573,-96.8088169,chicken sandwich shop,Food & Restaurant,75201,,,,,,,No,no_contact_found
Moak's Family Texas BBQ,"1520 Main St, Dallas, TX 75201",https://thehamptonsocial.com,Yes,(469) 498-9890,,528.0,3.0,32.7826573,-96.8088169,chicken sandwich shop,Food & Restaurant,75201,,,,,,,No,no_contact_found
Wingstop,"800 N Harwood St Suite 100, Dallas, TX 75201",https://wingstop.com,Yes,(469) 608-8535,,2.0,19.0,32.7826573,-96.8088169,chicken sandwich shop,Food & Restaurant,75201,,,,,,,No,no_contact_found
Mike's Chicken,"1717 Leonard St, Dallas, TX 75201",https://astradallas.com,Yes,(972) 629-0924,,4.0,53.0,32.7895023,-96.8145767,chicken sandwich shop,Food & Restaurant,75201,info@astradallas.com,,,info@astradallas.com,https://www.facebook.com/astradfw/,https://www.instagram.com/astradfw,Yes,found_subpage
Kitchen + Kocktails,"1933 Elm St, Dallas, TX 75201",https://kitchenkocktailsusa.com,Yes,(469) 472-5445,,239.0,19.0,32.7895023,-96.8145767,chicken sandwich shop,Food & Restaurant,75201,,,,,,,No,no_contact_found
Potbelly,"1201 Elm St Ste LL09, Dallas, TX 75270",https://potbelly.com,Yes,(214) 573-8727,,6.0,6.0,32.7895023,-96.8145767,chicken sandwich shop,Food & Restaurant,75201,,,,,,,No,no_contact_found
Corner Bakery Cafe,"600 N Pearl St Ste S100, Dallas, TX 75201",https://cornerbakerycafe.com,Yes,(214) 969-0507,,5.0,16.0,32.7895023,-96.8145767,chicken sandwich shop,Food & Restaurant,75201,press@cornerbakerycafe.com,,,press@cornerbakerycafe.com,https://www.facebook.com/cornerbakerycafe,https://www.instagram.com/cornerbakery/,Yes,found_subpage
Grilled Cheese Society,"1914 Commerce St, Dallas, TX 75201",https://grilledcheesesociety.com,Yes,(888) 663-7270,,0.0,1.0,32.7895023,-96.8145767,chicken sandwich shop,Food & Restaurant,75201,,,,,https://www.facebook.com/istudiosg,https://www.instagram.com/istudiosg/,No,no_contact_found
The Playwright Irish Pub,"1722 Routh St STE 102, Dallas, TX 75201",https://playwrightdallaspub.com,Yes,(214) 272-7316,,5.0,61.0,32.7895023,-96.8145767,chicken sandwich shop,Food & Restaurant,75201,,,,,,,No,no_contact_found
Sammy's Bar-B-Q,"2126 Leonard St, Dallas, TX 75201",https://sammysbarbeque.com,Yes,(214) 880-9064,,1.0,64.0,32.7895023,-96.8145767,chicken sandwich shop,Food & Restaurant,75201,sammysbarbecue@gmail.com,,,sammysbarbecue@gmail.com,https://www.facebook.com/sammystexasbbq,https://www.instagram.com/sammysbbqdallastx/,Yes,found_homepage
CiboDivino Centro,"2001 Bryan St #100, Dallas, TX 75201",https://cibodivinomkt.com,Yes,(214) 214-8466,,0.0,4.0,32.7895023,-96.8145767,chicken sandwich shop,Food & Restaurant,75201,info@cibodivinomkt.com,,,info@cibodivinomkt.com,https://www.facebook.com/pages/CiboDivino-Marketplace/1509983099248858,https://instagram.com/cibodivinomkt/,Yes,found_homepage
Bad Chicken,"5014 Ross Ave, Dallas, TX 75206",https://badchicken.com,Yes,(469) 206-0237,,528.0,2.0,32.7895023,-96.8145767,chicken sandwich shop,Food & Restaurant,75201,admin@badchicken.com,,,admin@badchicken.com,,https://www.instagram.com/badchickenrestaurant/,Yes,found_homepage
Chicken Guy! Dallas,"SW Corner of Elm and, 1623 Main Street, N Ervay St #101, Dallas, TX 75201",https://pressboxgrill.com,Yes,(214) 747-8226,,634.0,1.0,32.7895023,-96.8145767,chicken sandwich shop,Food & Restaurant,75201,,,,,,,No,no_contact_found
The Nodding Donkey,"2900 Thomas Ave, Dallas, TX 75204",https://thenoddingdonkey.com,Yes,(214) 922-8898,,1.0,68.0,32.7895023,-96.8145767,chicken sandwich shop,Food & Restaurant,75201,,,,,https://www.facebook.com/NoddingDonkey.Uptown,https://www.instagram.com/thenoddingdonkey/,No,no_contact_found
Toasty Pita,"2900 Thomas Ave, Dallas, TX 75204",https://thenoddingdonkey.com,Yes,(214) 922-8898,,1.0,68.0,32.7895023,-96.8145767,chicken sandwich shop,Food & Restaurant,75201,,,,,https://www.facebook.com/NoddingDonkey.Uptown,https://www.instagram.com/thenoddingdonkey/,No,no_contact_found
Snappy Salads Harwood,"717 N Harwood St, Dallas, TX 75201",https://snappysalads.com,Yes,(214) 748-7627,,5.0,21.0,32.7895023,-96.8145767,chicken sandwich shop,Food & Restaurant,75201,catering@snappysalads.com,,,catering@snappysalads.com,https://www.facebook.com/SnappySalads,https://www.instagram.com/snappysalads/,Yes,found_homepage
Caribbean Cabana,"300 N Akard St #110, Dallas, TX 75201",https://primotacosandhotdogs.square.site,Yes,(469) 547-2047,,8.0,22.0,32.7895023,-96.8145767,chicken sandwich shop,Food & Restaurant,75201,,,,,,,No,no_contact_found
Miriam Cocina Latina,"2015 Woodall Rodgers Fwy, Dallas, TX 75201",https://miriamcocina.com,Yes,(214) 855-5275,,241.0,1.0,32.7895023,-96.8145767,chicken sandwich shop,Food & Restaurant,75201,,,,,https://www.facebook.com/miriamcocinadallas,https://www.instagram.com/miriamcocinalatina/,No,no_contact_found
Parterre,"1601 Elm St Ste 120, Dallas, TX 75201",https://parterredallas.com,Yes,(945) 209-0709,,1.0,40.0,32.7895023,-96.8145767,chicken sandwich shop,Food & Restaurant,75201,hello@parterredallas.com,,,hello@parterredallas.com,,https://www.instagram.com/parterredallas/?hl=en,Yes,found_homepage
Jimmy John's,"2817 Howell St #220, Dallas, TX 75204",https://locations.jimmyjohns.com,Yes,(214) 720-3800,,3.0,14.0,32.7895023,-96.8145767,chicken sandwich shop,Food & Restaurant,75201,,,,,https://www.facebook.com/jimmyjohns/,https://www.instagram.com/jimmyjohns/,No,no_contact_found
Louisiana Famous Fried Chicken,"460 N Lamar St Suite 200, Dallas, TX 75202",https://louisianafriedchickenhq.com,Yes,(214) 434-1474,,2.0,14.0,32.7815458,-96.8407277,fried chicken restaurant,Food & Restaurant,75201,admin@louisianafriedchickenhq.com,,,admin@louisianafriedchickenhq.com,https://www.facebook.com/LFChicken,,Yes,found_homepage
Louisiana Fried Chicken & Seafood,"124 S Carroll Ave, Dallas, TX 75226",https://louisianafriedchickenhq.com,Yes,(214) 821-5930,,3.0,72.0,32.7913899,-96.8028127,fried chicken restaurant,Food & Restaurant,75201,admin@louisianafriedchickenhq.com,,,admin@louisianafriedchickenhq.com,https://www.facebook.com/LFChicken,,Yes,found_homepage
Street's Fine Chicken,"3857 Cedar Springs Rd, Dallas, TX 75219",https://streetsfinechicken.com,Yes,(469) 917-7140,,697.0,2.0,32.7876235,-96.8347581,fried chicken restaurant,Food & Restaurant,75201,,,,,,,No,no_contact_found
Big Guys Chicken & Rice,"2614 Elm St, Dallas, TX 75226",https://orderbigguyschickenandrice.com,Yes,(214) 810-1955,,2.0,89.0,32.7876235,-96.8347581,fried chicken restaurant,Food & Restaurant,75201,,,,,,,No,no_contact_found
Hawkers Asian Street Food,"2800 Main St, Dallas, TX 75226",https://eathawkers.com,Yes,(214) 271-8111,,649.0,3.0,32.780591,-96.8347514,fried chicken restaurant,Food & Restaurant,75201,info@eathawkers.com,,,info@eathawkers.com,http://facebook.com/eathawkers,http://instagram.com/eathawkers,Yes,found_homepage
Freshnez at Klyde Warren Park,"6 Woodall Rodgers Fwy, Dallas, TX 75201",https://freshnezkitchen.com,Yes,(833) 888-3639,,0.0,1.0,32.780591,-96.8347514,fried chicken restaurant,Food & Restaurant,75201,20orders@freshnezkitchen.com,orders@freshnezkitchen.com,,20orders@freshnezkitchen.com | orders@freshnezkitchen.com,,,Yes,found_homepage
Little Ruby's Dallas,"2305 Cedar Springs Rd suite 150, Dallas, TX 75201",https://rubyscafe.com,Yes,(945) 468-2966,,6.0,8.0,32.780591,-96.8347514,fried chicken restaurant,Food & Restaurant,75201,,,,,https://www.facebook.com/littlerubyscafe/,https://www.instagram.com/rubyscafe/?hl=en,No,no_contact_found
Wing Bucket,"2642 Elm St, Dallas, TX 75226",https://wingbucket.com,Yes,(469) 620-2190,,1.0,33.0,32.780591,-96.8347514,fried chicken restaurant,Food & Restaurant,75201,,,,,,,No,no_contact_found
Chicken N Things,"2011 Botham Jean Blvd, Dallas, TX 75215",https://chicken-n-things.com,Yes,(214) 421-0045,,81.0,1.0,32.7892021,-96.8416346,fried chicken restaurant,Food & Restaurant,75201,,,,,,,No,no_contact_found
Church's Texas Chicken,"4210 Gaston Ave, Dallas, TX 75246",https://locations.churchs.com,Yes,(214) 823-2856,,4.0,86.0,32.7892021,-96.8416346,fried chicken restaurant,Food & Restaurant,75201,,,,,https://www.facebook.com/churchschicken,https://www.instagram.com/churchschicken/,No,no_contact_found
Ka-Tip Thai Street Food,"1011 S Pearl Expy #190, Dallas, TX 75201",https://katipthaidallas.com,Yes,(214) 238-2232,,1.0,41.0,32.7892021,-96.8416346,fried chicken restaurant,Food & Restaurant,75201,eat@katipthaidallas.com,,,eat@katipthaidallas.com,https://www.facebook.com/1837961973199537,https://www.instagram.com/katipthaistreetfood,Yes,found_homepage
Pecan Lodge,"2500 N Pearl St, Dallas, TX 75201",https://shakeshack.com,Yes,(214) 983-1023,,765.0,2.0,32.7892021,-96.8416346,fried chicken restaurant,Food & Restaurant,75201,,,,,,,No,no_contact_found
Bucky Moonshine's,"2912 Elm St, Dallas, TX 75226",https://buckymoonshines.shop,Yes,(214) 748-6901,,652.0,1.0,32.7892021,-96.8416346,fried chicken restaurant,Food & Restaurant,75201,,,,,,,No,no_contact_found
Bubba's Cooks Country - Dallas,"2912 Elm St, Dallas, TX 75226",https://buckymoonshines.shop,Yes,(214) 748-6901,,652.0,1.0,32.7892021,-96.8416346,fried chicken restaurant,Food & Restaurant,75201,,,,,,,No,no_contact_found
Dakota's Steakhouse,"600 N Akard St, Dallas, TX 75201",https://dakotasrestaurant.com,Yes,(214) 740-4001,,243.0,2.0,32.7892021,-96.8416346,fried chicken restaurant,Food & Restaurant,75201,,,,,,,No,no_contact_found
Eighteen~O~One Restaurant,"1801 N Griffin St, Dallas, TX 75202",https://dwazoo.com,Yes,(214) 720-2224,,9.0,2.0,32.7892021,-96.8416346,fried chicken restaurant,Food & Restaurant,75201,info@dwazoo.com,groups@dwazoo.com,media@dwazoo.com,info@dwazoo.com | groups@dwazoo.com | media@dwazoo.com,https://facebook.com/dallasWorldAquarium/,https://www.instagram.com/officialdwazoo/,Yes,found_subpage
AllGood Cafe,"2934 Main St, Dallas, TX 75226",https://allgood-cafe.com,Yes,(469) 251-7706,,860.0,1.0,32.7892021,-96.8416346,fried chicken restaurant,Food & Restaurant,75201,,,,,,,No,no_contact_found
Texas Spice,"2726 Commerce St, Dallas, TX 75226",https://angrydog.com,Yes,(214) 741-4406,,816.0,2.0,32.7892021,-96.8416346,fried chicken restaurant,Food & Restaurant,75201,,,,,,,No,no_contact_found
Sky Blossom Rooftop Bistro Bar,"SW Corner of Elm and, 1623 Main Street, N Ervay St #101, Dallas, TX 75201",https://pressboxgrill.com,Yes,(214) 747-8226,,634.0,1.0,32.7892021,-96.8416346,fried chicken restaurant,Food & Restaurant,75201,,,,,,,No,no_contact_found
Bread Winners Cafe & Bakery,"3301 McKinney Ave, Dallas, TX 75204",https://breadwinnerscafe.com,Yes,(214) 556-1334,,986.0,2.0,32.7892021,-96.8416346,fried chicken restaurant,Food & Restaurant,75201,info@breadwinnerscafe.com,,,info@breadwinnerscafe.com,https://www.facebook.com/BreadWinnersCafe/,https://www.instagram.com/breadwinnerscafe/,Yes,found_homepage
